,ID,Case Number,Date,Block,IUCR,primarytype,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,day,hour,year,month,week,ymd,time
258,8575592,HV249822,4/19/2012 8:00,062XX N NEENAH AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1132001,1940872,2012,4/22/2012 17:18,41.9939988,-87.78980885,"(41.993998798, -87.789808845)",110,8,2012,4,16,4/19/2012,830
259,8577599,HV244824,4/16/2012 11:00,052XX N NASHVILLE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1613,16,41,10,5,1131545,1934704,2012,5/5/2012 20:44,41.97708117,-87.79162974,"(41.977081167, -87.791629739)",107,11,2012,4,16,4/16/2012,827
260,8558797,HV234469,4/8/2012 9:00,064XX N NEWCASTLE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,1611,16,41,10,5,1130025,1942006,2012,1/18/2015 12:42,41.99714478,-87.79705143,"(41.997144782, -87.797051428)",99,9,2012,4,15,4/8/2012,819
261,8532598,HV209374,3/22/2012 10:58,062XX W HUNTINGTON ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133558,1940914,2012,4/11/2012 20:17,41.99408679,-87.78408045,"(41.994086789, -87.784080447)",82,10,2012,3,12,3/22/2012,802
262,8519846,HV195604,3/13/2012 10:00,061XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1612,16,41,10,5,1128889,1940683,2012,4/18/2012 21:22,41.9935338,-87.80126065,"(41.993533795, -87.801260647)",73,10,2012,3,11,3/13/2012,793
263,8709036,HV385433,3/12/2012 8:00,061XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132658,1940454,2012,7/20/2012 14:37,41.9928403,-87.78740188,"(41.992840302, -87.787401879)",72,8,2012,3,11,3/12/2012,792
264,8506163,HV183078,3/3/2012 12:00,056XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1132552,1937096,2012,3/20/2012 16:20,41.9836275,-87.78787046,"(41.983627504, -87.787870462)",63,12,2012,3,10,3/3/2012,783
265,8502723,HV179143,3/1/2012 12:00,063XX W HERMIONE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1132836,1941057,2012,3/3/2012 16:20,41.99449187,-87.78673296,"(41.99449187, -87.786732962)",61,12,2012,3,9,3/1/2012,781
266,8498815,HV175804,2/27/2012 20:00,058XX N NINA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1128095,1938429,2012,4/24/2012 11:30,41.9873621,-87.80423258,"(41.987362104, -87.80423258)",58,20,2012,2,9,2/27/2012,778
267,8495800,HV172647,2/25/2012 16:45,076XX W BERWYN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124307,1934331,2012,2/28/2012 10:49,41.97618013,-87.81825596,"(41.976180128, -87.818255955)",56,16,2012,2,9,2/25/2012,776
268,8482683,HV159221,2/15/2012 7:45,058XX N MULLIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1622,16,45,10,5,1132972,1938392,2012,2/19/2012 12:01,41.98717649,-87.7862953,"(41.987176494, -87.786295303)",46,7,2012,2,7,2/15/2012,766
269,8473183,HV149142,2/7/2012 10:00,050XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132520,1933066,2012,2/17/2012 8:14,41.97256936,-87.7880825,"(41.972569363, -87.7880825)",38,10,2012,2,6,2/7/2012,758
270,8472743,HV148855,2/7/2012 9:30,062XX W HUNTINGTON ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133630,1940965,2012,2/17/2012 8:10,41.99422547,-87.78381439,"(41.99422547, -87.783814391)",38,9,2012,2,6,2/7/2012,758
271,8472143,HV148520,2/7/2012 7:15,052XX N NEW ENGLAND AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129647,1934608,2012,2/9/2012 12:43,41.97685046,-87.79861188,"(41.976850457, -87.79861188)",38,7,2012,2,6,2/7/2012,758
272,8468394,HV144673,2/3/2012 23:38,056XX N OSCEOLA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1612,16,41,10,5,1125707,1937166,2012,3/1/2012 0:59,41.98393645,-87.81304416,"(41.98393645, -87.813044156)",34,23,2012,2,5,2/3/2012,754
273,8461628,HV138950,1/29/2012 21:00,058XX N OTTAWA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1124383,1937629,2012,2/9/2012 15:54,41.98522894,-87.81790349,"(41.985228937, -87.817903485)",29,21,2012,1,5,1/29/2012,749
274,8477844,HV153919,1/27/2012 18:00,061XX N NAVARRE AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1130052,1940392,2012,2/14/2012 13:54,41.99271536,-87.79698929,"(41.992715356, -87.796989291)",27,18,2012,1,4,1/27/2012,747
275,8456845,HV132929,1/26/2012 14:00,067XX W FOSTER AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130453,1934113,2012,2/9/2012 15:53,41.97547828,-87.79565923,"(41.975478283, -87.795659234)",26,14,2012,1,4,1/26/2012,746
276,8451252,HV129250,1/23/2012 19:29,058XX N OCONTO AVE,650,BURGLARY,HOME INVASION,RESIDENCE,TRUE,FALSE,1612,16,41,10,5,1126938,1938313,2012,3/14/2012 22:19,41.98706332,-87.80849078,"(41.987063323, -87.80849078)",23,19,2012,1,4,1/23/2012,743
277,8450763,HV128646,1/23/2012 6:45,057XX N NORTHCOTT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1131771,1937836,2012,1/28/2012 16:36,41.98567174,-87.79072566,"(41.985671744, -87.790725656)",23,6,2012,1,4,1/23/2012,743
278,8441853,HV119978,1/16/2012 12:30,050XX N NATCHEZ AVE,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132271,1933143,2012,1/18/2012 10:35,41.972785,-87.78899634,"(41.972785003, -87.788996338)",16,12,2012,1,3,1/16/2012,736
279,8441531,HV119663,1/15/2012 22:00,050XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129310,1933337,2012,1/18/2012 9:03,41.97336847,-87.79988031,"(41.97336847, -87.799880308)",15,22,2012,1,3,1/15/2012,735
280,8439375,HV116865,1/13/2012 7:30,063XX W HIGHLAND AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1132898,1941681,2012,3/19/2012 6:17,41.99620309,-87.78649024,"(41.996203093, -87.786490236)",13,7,2012,1,2,1/13/2012,733
281,8434813,HV112931,1/10/2012 14:00,050XX N NATOMA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131282,1932982,2012,1/23/2012 13:51,41.97236039,-87.7926369,"(41.97236039, -87.792636897)",10,14,2012,1,2,1/10/2012,730
282,8434606,HV112711,1/10/2012 8:00,078XX W SEMINOLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1123177,1936847,2012,1/23/2012 13:44,41.98310288,-87.82235632,"(41.983102875, -87.822356319)",10,8,2012,1,2,1/10/2012,730
283,8431215,HV109588,1/7/2012 16:00,049XX N NAGLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132513,1932245,2012,1/18/2012 9:44,41.97031658,-87.78812745,"(41.970316581, -87.788127453)",7,16,2012,1,2,1/7/2012,727
284,8427112,HV105550,1/4/2012 18:00,078XX W SUMMERDALE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1122850,1934602,2012,1/13/2012 13:09,41.9769477,-87.82360812,"(41.976947697, -87.823608121)",4,18,2012,1,1,1/4/2012,724
285,8421675,HV100015,12/31/2011 23:45,062XX N HARLEM AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1612,16,41,10,5,1127334,1941334,2011,1/8/2012 11:59,41.99534657,-87.80696596,"(41.995346571, -87.806965956)",365,23,2011,12,53,12/31/2011,720
286,8413622,HT646878,12/25/2011 2:00,061XX N OZANAM AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1123437,1940250,2011,12/28/2011 10:44,41.9924368,-87.82132525,"(41.992436802, -87.821325247)",359,2,2011,12,52,12/25/2011,714
287,8412098,HT645078,12/23/2011 10:30,063XX N MERRIMAC AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1133512,1941394,2011,1/5/2012 10:29,41.99540476,-87.78423834,"(41.995404759, -87.784238335)",357,10,2011,12,52,12/23/2011,712
288,8412115,HT642317,12/21/2011 13:00,058XX N NAGLE AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,1622,16,45,10,5,1132642,1938394,2011,12/30/2011 13:27,41.98718776,-87.78750903,"(41.98718776, -87.787509029)",355,13,2011,12,51,12/21/2011,710
289,8409320,HT640975,12/20/2011 6:30,065XX N NASHVILLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131741,1942942,2011,12/29/2011 18:13,41.99968358,-87.790717,"(41.999683582, -87.790717002)",354,6,2011,12,51,12/20/2011,709
290,8403362,HT636388,12/16/2011 18:30,064XX N NEWARK AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1129548,1942131,2011,12/23/2011 13:00,41.99749598,-87.79880329,"(41.997495977, -87.798803287)",350,18,2011,12,51,12/16/2011,705
291,8395789,HT628474,12/12/2011 9:00,051XX N NEW ENGLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129560,1933652,2011,12/13/2011 11:13,41.97422859,-87.79895376,"(41.974228586, -87.798953755)",346,9,2011,12,50,12/12/2011,701
292,8397988,HT630681,12/9/2011 5:30,050XX N NATOMA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1131204,1933259,2011,12/19/2011 7:52,41.97312186,-87.7929173,"(41.973121856, -87.792917297)",343,5,2011,12,50,12/9/2011,698
293,8392665,HT625013,12/8/2011 23:00,049XX N NAGLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132513,1932277,2011,2/14/2012 11:06,41.97040439,-87.7881267,"(41.970404392, -87.788126704)",342,23,2011,12,49,12/8/2011,697
294,8389106,HT620632,12/6/2011 6:00,067XX W DEVON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1130170,1942033,2011,12/23/2011 12:58,41.99721638,-87.7965174,"(41.997216379, -87.796517397)",340,6,2011,12,49,12/6/2011,695
295,8378817,HT611779,11/30/2011 8:40,060XX N NEWBURG AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1131278,1939904,2011,12/12/2011 14:04,41.99135508,-87.79249088,"(41.991355081, -87.792490884)",334,8,2011,11,48,11/30/2011,689
296,8375049,HT608512,11/28/2011 11:25,048XX N RUTHERFORD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130612,1931728,2011,1/17/2012 16:38,41.96893086,-87.79512962,"(41.968930864, -87.795129622)",332,11,2011,11,48,11/28/2011,687
297,8373419,HT607678,11/27/2011 17:40,049XX N NATCHEZ AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1132184,1932380,2011,12/13/2011 21:29,41.97069277,-87.78933408,"(41.970692773, -87.789334076)",331,17,2011,11,48,11/27/2011,686
298,8372057,HT605512,11/25/2011 17:00,049XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130950,1932775,2011,2/14/2012 11:02,41.9717981,-87.79386254,"(41.971798104, -87.793862536)",329,17,2011,11,48,11/25/2011,684
299,8370609,HT603859,11/24/2011 17:00,049XX N NORDICA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1128648,1932699,2011,2/14/2012 11:01,41.97162902,-87.80232923,"(41.971629018, -87.80232923)",328,17,2011,11,47,11/24/2011,683
300,8370743,HT603976,11/24/2011 15:15,049XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129225,1932656,2011,2/14/2012 11:01,41.97150119,-87.80020846,"(41.971501188, -87.800208463)",328,15,2011,11,47,11/24/2011,683
301,8367637,HT600589,11/22/2011 12:25,051XX N RUTHERFORD AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1613,16,41,10,5,1130549,1933834,2011,12/16/2011 12:05,41.97471103,-87.79531264,"(41.974711026, -87.795312644)",326,12,2011,11,47,11/22/2011,681
302,8348966,HT582248,11/8/2011 22:30,062XX W DEVON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,45,10,5,1133432,1942076,2011,11/10/2011 12:12,41.99727763,-87.78451654,"(41.997277632, -87.784516542)",312,22,2011,11,45,11/8/2011,667
303,8341718,HT574936,11/4/2011 13:45,066XX W FOSTER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1131152,1934125,2011,11/10/2011 16:23,41.97549915,-87.79308843,"(41.975499145, -87.793088433)",308,13,2011,11,45,11/4/2011,663
304,8340439,HT574079,11/2/2011 23:00,064XX N NEVA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1611,16,41,10,5,1127931,1942394,2011,11/7/2011 7:15,41.99824522,-87.80474577,"(41.998245218, -87.804745774)",306,23,2011,11,44,11/2/2011,661
305,8332734,HT566814,10/29/2011 12:00,063XX N MILWAUKEE AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1611,16,45,10,5,1133012,1941474,2011,11/4/2011 11:06,41.99563307,-87.78607574,"(41.995633069, -87.78607574)",302,12,2011,10,44,10/29/2011,657
306,8331004,HT564658,10/28/2011 22:00,054XX N ORIOLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124635,1934998,2011,2/14/2012 11:01,41.97800503,-87.81703496,"(41.97800503, -87.817034957)",301,22,2011,10,44,10/28/2011,656
307,8329723,HT563433,10/27/2011 22:00,072XX W THORNDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1612,16,41,10,5,1126752,1938612,2011,10/30/2011 11:14,41.98788694,-87.80916818,"(41.987886935, -87.809168176)",300,22,2011,10,43,10/27/2011,655
308,8334453,HT564143,10/27/2011 16:30,053XX N OAK PARK AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1130229,1934958,2011,11/2/2011 13:27,41.9778009,-87.7964635,"(41.977800902, -87.796463503)",300,16,2011,10,43,10/27/2011,655
309,8328769,HT562322,10/27/2011 11:00,061XX N AUSTIN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,45,10,5,1135212,1940137,2011,10/29/2011 20:55,41.99192537,-87.77801476,"(41.991925365, -87.778014757)",300,11,2011,10,43,10/27/2011,655
310,8323545,HT558054,10/24/2011 21:27,050XX N NEW ENGLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1613,16,41,10,5,1129638,1933247,2011,11/4/2011 11:04,41.97311589,-87.79867622,"(41.97311589, -87.798676216)",297,21,2011,10,43,10/24/2011,652
311,8314211,HT548191,10/18/2011 13:15,052XX N NEWCASTLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129974,1934332,2011,10/30/2011 14:21,41.97608748,-87.79741569,"(41.976087478, -87.797415685)",291,13,2011,10,42,10/18/2011,646
312,8330253,HT549039,10/18/2011 12:00,069XX W SUMMERDALE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1129080,1934953,2011,2/14/2012 11:01,41.97780686,-87.80068914,"(41.977806864, -87.80068914)",291,12,2011,10,42,10/18/2011,646
313,8308338,HT542292,10/14/2011 9:40,051XX N OAK PARK AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130299,1933718,2011,3/16/2014 21:35,41.97439702,-87.79623467,"(41.974397015, -87.796234665)",287,9,2011,10,42,10/14/2011,642
314,8306597,HT540744,10/12/2011 17:00,074XX W GREGORY ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1125888,1936214,2011,2/14/2012 11:00,41.98132105,-87.81239975,"(41.981321045, -87.812399746)",285,17,2011,10,41,10/12/2011,640
315,8308166,HT539768,10/12/2011 3:00,061XX N NORTHCOTT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1127933,1940497,2011,10/25/2011 14:25,41.99303964,-87.80478149,"(41.993039639, -87.804781491)",285,3,2011,10,41,10/12/2011,640
316,8298206,HT530546,10/6/2011 8:30,052XX N NORMANDY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1130963,1934350,2011,10/16/2011 10:34,41.97611984,-87.79377826,"(41.976119835, -87.793778256)",279,8,2011,10,40,10/6/2011,634
317,8298197,HT530666,10/5/2011 16:30,053XX N ORIOLE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1613,16,41,10,5,1124715,1934801,2011,10/24/2011 21:25,41.97746312,-87.81674512,"(41.977463117, -87.816745119)",278,16,2011,10,40,10/5/2011,633
318,8328070,HT525134,10/2/2011 19:00,061XX N NORTHWEST HWY,610,BURGLARY,FORCIBLE ENTRY,CAR WASH,FALSE,FALSE,1612,16,41,10,5,1128671,1940853,2011,10/30/2011 14:21,41.99400401,-87.80205868,"(41.994004005, -87.802058675)",275,19,2011,10,40,10/2/2011,630
319,8290566,HT524260,10/1/2011 10:30,058XX N MELVINA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1622,16,45,10,5,1133882,1938649,2011,10/14/2011 21:14,41.98786573,-87.78294216,"(41.987865726, -87.782942162)",274,10,2011,10,40,10/1/2011,629
320,8287879,HT521721,9/30/2011 17:40,065XX N NEVA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,TRUE,FALSE,1611,16,41,10,5,1127790,1943295,2011,10/1/2011 22:41,42.00072003,-87.80524404,"(42.000720032, -87.805244035)",273,17,2011,9,40,9/30/2011,628
321,8287315,HT521234,9/30/2011 12:34,068XX W RAVEN ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1611,16,41,10,5,1129721,1940375,2011,11/6/2011 8:44,41.99267439,-87.79820724,"(41.992674389, -87.79820724)",273,12,2011,9,40,9/30/2011,628
322,8278261,HT512726,9/24/2011 20:11,052XX N OLCOTT AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1613,16,41,10,5,1125305,1934138,2011,10/3/2011 22:12,41.97563399,-87.81459013,"(41.97563399, -87.814590126)",267,20,2011,9,39,9/24/2011,622
