beat,time,eknox600ft,eknox1200ft,eknox1800ft,eknox2400ft,eknox3000ft,p600ft,p1200ft,p1800ft,p2400ft,p3000ft
beat931,10,30.5538461538,86.7692307692,159.384615385,218.338461538,251.738461538,0.02000000,0.04000000,0.11000000,0.22000000,0.32000000
beat931,13,40.5230769231,105.953846154,192.061538462,263.107692308,323.292307692,0.01000000,0.18000000,0.22000000,0.30000000,0.39000000
beat1834,1,0.52380952381,1.0,2.2380952381,2.7619047619,3.14285714286,0.86000000,0.93000000,0.20000000,0.23000000,0.43000000
beat1834,4,1.80952380952,3.57142857143,6.95238095238,7.47619047619,9.2380952381,0.87000000,0.57000000,0.22000000,0.14000000,0.44000000
beat1834,7,3.80952380952,7.95238095238,17.9523809524,19.0,21.3333333333,0.49000000,0.33000000,0.23000000,0.10000000,0.07000000
beat1834,10,5.33333333333,15.4285714286,21.2857142857,24.619047619,30.0476190476,0.61000000,0.59000000,0.30000000,0.07000000,0.03000000
beat1834,13,6.42857142857,17.8095238095,29.4761904762,33.9047619048,38.8095238095,0.41000000,0.33000000,0.06000000,0.03000000,0.02000000
beat433,1,1.47058823529,3.05882352941,6.60784313725,11.0196078431,12.9411764706,0.01000000,0.01000000,0.01000000,0.01000000,0.02000000
beat433,4,3.05882352941,10.5490196078,15.431372549,26.862745098,36.8039215686,0.01000000,0.01000000,0.01000000,0.13000000,0.14000000
beat433,7,5.54901960784,12.6862745098,23.9215686275,37.5882352941,52.9019607843,0.01000000,0.01000000,0.01000000,0.11000000,0.16000000
beat433,10,6.21568627451,18.1568627451,26.8039215686,48.9411764706,63.9019607843,0.01000000,0.01000000,0.01000000,0.04000000,0.19000000
beat433,13,9.58823529412,22.4117647059,39.2549019608,60.5098039216,88.3921568627,0.01000000,0.01000000,0.01000000,0.03000000,0.17000000
beat1023,1,0.52,2.08,3.8,5.0,4.76,0.82000000,0.58000000,0.41000000,0.39000000,0.39000000
beat1023,4,2.52,5.72,8.48,11.36,13.32,0.98000000,0.66000000,0.51000000,0.62000000,0.79000000
beat1023,7,4.92,11.4,17.36,22.76,26.76,0.58000000,0.12000000,0.28000000,0.61000000,0.38000000
beat1023,10,6.44,13.68,19.88,26.92,31.4,0.70000000,0.11000000,0.39000000,0.68000000,0.49000000
beat1023,13,5.4,15.16,19.48,30.44,34.2,0.78000000,0.10000000,0.43000000,0.76000000,0.50000000
beat1233,1,0.157894736842,0.526315789474,1.47368421053,0.947368421053,1.63157894737,0.81000000,0.17000000,0.55000000,0.67000000,0.74000000
beat1233,4,1.52631578947,5.10526315789,5.36842105263,5.47368421053,8.21052631579,0.01000000,0.03000000,0.11000000,0.13000000,0.19000000
beat1233,7,3.15789473684,6.0,6.31578947368,11.3684210526,11.2631578947,0.05000000,0.09000000,0.16000000,0.26000000,0.43000000
beat1233,10,2.78947368421,8.42105263158,15.5789473684,15.6315789474,17.7894736842,0.02000000,0.06000000,0.05000000,0.08000000,0.31000000
beat1233,13,4.52631578947,8.10526315789,15.1578947368,18.5789473684,17.6842105263,0.02000000,0.08000000,0.10000000,0.30000000,0.28000000
beat1433,1,5.48051948052,16.8051948052,25.7792207792,37.0649350649,47.5324675325,0.08000000,0.13000000,0.10000000,0.07000000,0.33000000
beat1433,4,13.7142857143,46.8961038961,78.8701298701,97.1558441558,124.376623377,0.32000000,0.16000000,0.01000000,0.08000000,0.14000000
beat1433,7,22.5064935065,74.6883116883,124.818181818,175.155844156,198.649350649,0.38000000,0.18000000,0.20000000,0.04000000,0.30000000
beat1433,10,34.5974025974,109.649350649,181.454545455,239.168831169,286.246753247,0.68000000,0.29000000,0.22000000,0.05000000,0.39000000
beat1433,13,39.1298701299,142.324675325,227.25974026,300.766233766,356.753246753,0.60000000,0.24000000,0.17000000,0.05000000,0.33000000
beat1032,1,2.0,5.2380952381,9.90476190476,14.2380952381,14.7857142857,0.48000000,0.11000000,0.14000000,0.07000000,0.16000000
beat1032,4,3.5,14.1428571429,24.2380952381,32.0476190476,36.1666666667,0.24000000,0.02000000,0.09000000,0.02000000,0.13000000
beat1032,7,5.90476190476,18.3571428571,33.2619047619,47.2380952381,51.6666666667,0.08000000,0.02000000,0.15000000,0.01000000,0.01000000
beat1032,10,8.2380952381,29.8571428571,53.0714285714,70.5952380952,78.4761904762,0.28000000,0.01000000,0.02000000,0.01000000,0.02000000
beat1032,13,10.4761904762,36.1904761905,66.8333333333,91.119047619,100.119047619,0.30000000,0.05000000,0.09000000,0.01000000,0.07000000
beat1413,1,2.60377358491,8.30188679245,16.3962264151,20.8113207547,23.9245283019,0.45000000,0.59000000,0.75000000,0.78000000,0.30000000
beat1413,4,8.43396226415,24.2452830189,44.6226415094,61.9433962264,69.358490566,0.60000000,0.35000000,0.61000000,0.73000000,0.79000000
beat1413,7,13.5094339623,36.6981132075,71.1509433962,97.8113207547,105.886792453,0.43000000,0.33000000,0.41000000,0.76000000,0.78000000
beat1413,10,20.2075471698,50.4528301887,103.886792453,139.264150943,151.716981132,0.31000000,0.16000000,0.22000000,0.68000000,0.63000000
beat1413,13,23.8490566038,60.5471698113,114.169811321,163.622641509,175.773584906,0.52000000,0.56000000,0.42000000,0.47000000,0.69000000
beat422,1,3.58064516129,8.46774193548,14.9838709677,20.8870967742,24.7903225806,0.05000000,0.06000000,0.07000000,0.02000000,0.01000000
beat422,4,11.8548387097,35.435483871,59.2419354839,81.1935483871,98.0322580645,0.35000000,0.66000000,0.43000000,0.10000000,0.13000000
beat422,7,21.1935483871,58.1935483871,99.2903225806,135.919354839,171.322580645,0.26000000,0.68000000,0.76000000,0.12000000,0.09000000
beat422,10,28.1612903226,79.4193548387,135.564516129,199.451612903,238.596774194,0.59000000,0.79000000,0.77000000,0.27000000,0.35000000
beat422,13,39.6612903226,95.6129032258,164.532258065,238.951612903,288.129032258,0.20000000,0.22000000,0.51000000,0.09000000,0.17000000
beat211,1,1.5,2.16666666667,3.33333333333,7.5,8.44444444444,0.01000000,0.03000000,0.06000000,0.01000000,0.01000000
beat211,4,3.16666666667,4.33333333333,7.88888888889,14.8888888889,18.5,0.01000000,0.01000000,0.04000000,0.04000000,0.01000000
beat211,7,3.88888888889,6.77777777778,10.1111111111,23.6666666667,26.6666666667,0.01000000,0.01000000,0.03000000,0.07000000,0.01000000
beat211,10,5.83333333333,7.88888888889,13.1111111111,22.4444444444,28.6111111111,0.01000000,0.01000000,0.01000000,0.10000000,0.02000000
beat211,13,5.77777777778,8.77777777778,12.7777777778,24.7777777778,29.1666666667,0.01000000,0.01000000,0.02000000,0.07000000,0.01000000
beat935,1,0.428571428571,0.392857142857,0.571428571429,1.75,1.46428571429,0.65000000,0.08000000,0.27000000,0.51000000,0.44000000
beat935,4,1.0,3.21428571429,5.96428571429,5.82142857143,5.71428571429,0.64000000,0.17000000,0.40000000,0.61000000,0.69000000
beat935,7,3.21428571429,6.5,7.32142857143,9.60714285714,11.4642857143,0.76000000,0.33000000,0.28000000,0.56000000,0.76000000
beat935,10,4.25,7.57142857143,12.0,15.0357142857,15.9285714286,0.77000000,0.59000000,0.69000000,0.69000000,0.92000000
beat935,13,5.60714285714,13.3214285714,17.1071428571,21.8214285714,23.6071428571,0.74000000,0.76000000,0.71000000,0.89000000,0.86000000
beat2523,1,1.4,3.11111111111,5.84444444444,10.6222222222,12.2888888889,0.50000000,0.28000000,0.26000000,0.52000000,0.62000000
beat2523,4,5.95555555556,13.1111111111,25.5555555556,33.5111111111,43.8222222222,0.33000000,0.64000000,0.74000000,0.46000000,0.89000000
beat2523,7,8.37777777778,24.8444444444,39.4888888889,56.1111111111,70.6666666667,0.53000000,0.71000000,0.76000000,0.41000000,0.78000000
beat2523,10,11.8888888889,31.9555555556,53.5333333333,73.0666666667,92.9555555556,0.78000000,0.89000000,0.69000000,0.41000000,0.67000000
beat2523,13,15.0888888889,38.3333333333,68.5111111111,94.4,119.866666667,0.55000000,0.73000000,0.52000000,0.44000000,0.47000000
beat331,1,11.0224719101,44.1235955056,72.0337078652,87.9101123596,93.2808988764,0.04000000,0.16000000,0.15000000,0.55000000,0.34000000
beat331,4,25.808988764,97.1573033708,156.258426966,192.730337079,210.820224719,0.17000000,0.28000000,0.13000000,0.06000000,0.06000000
beat331,7,39.6516853933,144.0,239.426966292,307.764044944,331.93258427,0.20000000,0.40000000,0.22000000,0.14000000,0.07000000
beat331,10,55.1573033708,195.516853933,316.95505618,413.112359551,440.157303371,0.32000000,0.41000000,0.37000000,0.05000000,0.03000000
beat331,13,68.5393258427,238.988764045,389.539325843,507.370786517,543.247191011,0.18000000,0.46000000,0.64000000,0.06000000,0.03000000
beat1434,1,3.69014084507,12.0563380282,21.3098591549,33.1830985915,43.5211267606,0.01000000,0.06000000,0.51000000,0.33000000,0.86000000
beat1434,4,9.28169014085,30.0985915493,60.3098591549,92.2535211268,116.422535211,0.09000000,0.89000000,0.87000000,0.47000000,0.87000000
beat1434,7,13.014084507,44.6478873239,79.0422535211,132.23943662,161.746478873,0.12000000,0.67000000,0.49000000,0.43000000,0.81000000
beat1434,10,17.6901408451,63.8028169014,117.957746479,178.408450704,224.746478873,0.28000000,0.74000000,0.58000000,0.71000000,0.86000000
beat1434,13,20.5211267606,74.5070422535,129.253521127,220.295774648,269.563380282,0.11000000,0.74000000,0.72000000,0.80000000,0.83000000
beat833,1,3.46534653465,14.8415841584,32.1782178218,47.1683168317,64.9108910891,0.06000000,0.07000000,0.08000000,0.01000000,0.03000000
beat833,4,9.88118811881,38.099009901,77.0396039604,127.346534653,154.96039604,0.16000000,0.01000000,0.01000000,0.01000000,0.01000000
beat833,7,16.1485148515,62.6633663366,128.168316832,208.346534653,267.940594059,0.31000000,0.01000000,0.01000000,0.01000000,0.01000000
beat833,10,21.8514851485,90.2871287129,169.930693069,276.811881188,369.574257426,0.51000000,0.01000000,0.02000000,0.02000000,0.04000000
beat833,13,27.8613861386,109.168316832,231.108910891,351.554455446,478.0,0.51000000,0.01000000,0.01000000,0.01000000,0.06000000
beat131,1,1.83333333333,6.7,9.3,19.3666666667,16.1666666667,0.01000000,0.15000000,0.54000000,0.81000000,0.90000000
beat131,4,2.03333333333,10.1,17.9,25.0666666667,30.5333333333,0.01000000,0.13000000,0.60000000,0.85000000,0.85000000
beat131,7,2.9,11.6333333333,20.6333333333,27.7666666667,33.4,0.01000000,0.08000000,0.71000000,0.69000000,0.76000000
beat131,10,4.06666666667,17.3,30.4666666667,42.0,52.2333333333,0.01000000,0.03000000,0.66000000,0.83000000,0.97000000
beat131,13,4.66666666667,20.3,37.0333333333,53.0666666667,62.8333333333,0.01000000,0.04000000,0.66000000,0.82000000,0.98000000
beat1124,1,1.46428571429,4.82142857143,7.5,9.17857142857,7.42857142857,0.01000000,0.11000000,0.33000000,0.73000000,0.80000000
beat1124,4,4.75,14.0714285714,21.6785714286,22.4285714286,25.1785714286,0.01000000,0.01000000,0.26000000,0.60000000,0.77000000
beat1124,7,7.60714285714,19.7857142857,31.25,37.2142857143,39.5357142857,0.03000000,0.01000000,0.19000000,0.70000000,0.90000000
beat1124,10,10.1428571429,26.8571428571,41.5357142857,52.8571428571,54.5,0.21000000,0.02000000,0.08000000,0.62000000,0.79000000
beat1124,13,14.1785714286,33.0714285714,53.75,64.6428571429,70.0357142857,0.15000000,0.02000000,0.04000000,0.38000000,0.78000000
beat834,1,4.15573770492,13.5409836066,25.5655737705,42.2131147541,61.5655737705,0.05000000,0.09000000,0.14000000,0.40000000,0.51000000
beat834,4,10.6475409836,35.6229508197,69.2049180328,115.106557377,156.926229508,0.11000000,0.07000000,0.05000000,0.30000000,0.45000000
beat834,7,16.6393442623,56.6147540984,113.418032787,181.073770492,250.918032787,0.03000000,0.14000000,0.13000000,0.37000000,0.63000000
beat834,10,23.5573770492,80.3524590164,150.024590164,254.221311475,363.270491803,0.05000000,0.27000000,0.09000000,0.44000000,0.64000000
beat834,13,30.5983606557,104.483606557,201.163934426,321.598360656,455.967213115,0.08000000,0.22000000,0.18000000,0.60000000,0.69000000
beat1733,1,2.0,7.21739130435,12.0,20.3043478261,25.5434782609,0.02000000,0.02000000,0.21000000,0.40000000,0.50000000
beat1733,4,2.73913043478,9.89130434783,20.9347826087,30.3043478261,38.8043478261,0.10000000,0.01000000,0.26000000,0.71000000,0.75000000
beat1733,7,3.97826086957,15.0217391304,28.8260869565,40.5,51.5652173913,0.14000000,0.02000000,0.36000000,0.52000000,0.75000000
beat1733,10,5.58695652174,20.6956521739,37.2826086957,56.8913043478,74.6304347826,0.02000000,0.01000000,0.03000000,0.11000000,0.30000000
beat1733,13,7.39130434783,27.0869565217,53.9130434783,82.5869565217,94.2826086957,0.03000000,0.01000000,0.02000000,0.09000000,0.21000000
beat1212,1,10.7889908257,38.2752293578,64.6972477064,90.9082568807,101.027522936,0.27000000,0.35000000,0.51000000,0.52000000,0.52000000
beat1212,4,32.5137614679,117.660550459,196.532110092,261.596330275,302.28440367,0.13000000,0.97000000,0.69000000,0.53000000,0.29000000
beat1212,7,58.2844036697,195.688073394,327.568807339,444.458715596,505.28440367,0.08000000,0.63000000,0.57000000,0.69000000,0.65000000
beat1212,10,77.3669724771,247.146788991,437.587155963,594.743119266,659.981651376,0.07000000,0.54000000,0.58000000,0.51000000,0.39000000
beat1212,13,98.247706422,313.871559633,530.770642202,738.330275229,830.935779817,0.14000000,0.71000000,0.62000000,0.75000000,0.48000000
beat1713,1,0.592592592593,0.666666666667,2.44444444444,4.33333333333,3.62962962963,0.16000000,0.57000000,0.09000000,0.12000000,0.23000000
beat1713,4,1.59259259259,4.33333333333,7.03703703704,12.2962962963,12.4444444444,0.12000000,0.04000000,0.05000000,0.10000000,0.30000000
beat1713,7,3.03703703704,8.74074074074,17.7037037037,25.6296296296,30.1111111111,0.05000000,0.05000000,0.34000000,0.21000000,0.37000000
beat1713,10,3.81481481481,9.48148148148,18.7037037037,26.3333333333,32.8888888889,0.04000000,0.06000000,0.48000000,0.20000000,0.38000000
beat1713,13,4.07407407407,13.0740740741,23.3703703704,35.7407407407,39.3703703704,0.10000000,0.24000000,0.26000000,0.35000000,0.14000000
beat821,1,3.04545454545,8.51515151515,17.5606060606,21.4696969697,28.1666666667,0.79000000,0.09000000,0.09000000,0.32000000,0.18000000
beat821,4,7.69696969697,22.3333333333,41.196969697,59.0,69.5909090909,0.37000000,0.05000000,0.14000000,0.56000000,0.30000000
beat821,7,12.0909090909,37.3787878788,63.7727272727,88.6363636364,108.575757576,0.76000000,0.38000000,0.34000000,0.50000000,0.38000000
beat821,10,16.9696969697,50.5606060606,89.9696969697,125.136363636,157.712121212,0.61000000,0.45000000,0.36000000,0.77000000,0.76000000
beat821,13,23.6666666667,69.8939393939,124.363636364,169.03030303,209.666666667,0.85000000,0.47000000,0.42000000,0.68000000,0.58000000
beat1532,1,0.816326530612,3.75510204082,7.40816326531,8.32653061224,11.3265306122,0.48000000,0.88000000,0.97000000,0.82000000,0.21000000
beat1532,4,3.77551020408,13.7142857143,27.7755102041,37.7551020408,45.5510204082,0.56000000,1.00000000,0.74000000,0.93000000,0.73000000
beat1532,7,6.61224489796,24.4285714286,49.4285714286,65.8367346939,81.4081632653,0.20000000,0.63000000,0.24000000,0.40000000,0.51000000
beat1532,10,9.59183673469,32.1020408163,70.2244897959,89.612244898,113.714285714,0.35000000,0.24000000,0.06000000,0.28000000,0.32000000
beat1532,13,11.8163265306,42.7959183673,88.4285714286,113.918367347,145.244897959,0.02000000,0.04000000,0.04000000,0.06000000,0.19000000
beat1423,1,7.62337662338,22.7402597403,35.2857142857,44.2207792208,42.0649350649,0.40000000,0.37000000,0.13000000,0.01000000,0.04000000
beat1423,4,21.2857142857,82.3766233766,118.935064935,151.181818182,146.506493506,0.74000000,0.71000000,0.21000000,0.11000000,0.20000000
beat1423,7,45.7402597403,134.948051948,206.545454545,243.792207792,252.311688312,0.56000000,0.69000000,0.64000000,0.22000000,0.16000000
beat1423,10,58.6103896104,173.883116883,280.441558442,325.831168831,337.012987013,0.49000000,0.45000000,0.49000000,0.22000000,0.25000000
beat1423,13,75.2077922078,212.753246753,345.597402597,421.545454545,428.948051948,0.20000000,0.29000000,0.60000000,0.27000000,0.25000000
beat231,1,0.810810810811,2.94594594595,4.94594594595,5.67567567568,5.7027027027,0.43000000,0.37000000,0.74000000,0.94000000,0.99000000
beat231,4,3.24324324324,10.6756756757,18.4864864865,21.6216216216,24.8378378378,0.89000000,0.40000000,0.87000000,0.83000000,0.95000000
beat231,7,7.13513513514,19.5135135135,34.0540540541,42.4594594595,44.8918918919,0.99000000,0.40000000,0.83000000,0.75000000,0.94000000
beat231,10,9.37837837838,25.6756756757,42.7567567568,59.5675675676,65.8378378378,0.93000000,0.49000000,0.79000000,0.53000000,0.86000000
beat231,13,13.1891891892,34.2432432432,63.7027027027,74.8378378378,80.8648648649,0.95000000,0.35000000,0.47000000,0.18000000,0.83000000
beat2033,1,0.0,0.0,0.0,0.0,0.0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
beat2033,4,0.190476190476,0.809523809524,1.42857142857,1.85714285714,1.90476190476,0.88000000,0.65000000,0.35000000,0.59000000,0.86000000
beat2033,7,1.47619047619,5.2380952381,8.66666666667,12.7619047619,12.380952381,0.84000000,0.64000000,0.71000000,0.40000000,0.98000000
beat2033,10,1.90476190476,5.66666666667,9.14285714286,11.9523809524,13.3333333333,0.83000000,0.71000000,0.83000000,0.41000000,0.97000000
beat2033,13,2.28571428571,7.90476190476,11.1428571429,16.619047619,16.1904761905,0.84000000,0.82000000,0.78000000,0.37000000,0.88000000
beat1225,1,0.25,0.55,0.85,1.1,1.5,0.31000000,0.71000000,0.17000000,0.54000000,0.61000000
beat1225,4,1.05,2.0,3.2,3.8,5.05,0.46000000,0.90000000,0.80000000,0.26000000,0.33000000
beat1225,7,2.2,5.7,8.45,9.2,12.0,0.13000000,0.28000000,0.47000000,0.21000000,0.50000000
beat1225,10,4.2,8.4,11.25,14.75,17.9,0.34000000,0.69000000,0.69000000,0.39000000,0.82000000
beat1225,13,3.95,8.65,12.95,16.05,19.65,0.41000000,0.80000000,0.51000000,0.27000000,0.73000000
beat214,1,0.548387096774,1.8064516129,3.83870967742,6.06451612903,7.12903225806,0.10000000,0.09000000,0.06000000,0.49000000,0.32000000
beat214,4,2.90322580645,8.35483870968,16.6129032258,22.2580645161,26.8709677419,0.45000000,0.26000000,0.42000000,0.93000000,0.68000000
beat214,7,5.03225806452,17.2903225806,28.8387096774,43.8064516129,51.8709677419,0.56000000,0.71000000,0.59000000,0.92000000,0.73000000
beat214,10,6.93548387097,20.8709677419,35.2258064516,53.0967741935,62.4516129032,0.48000000,0.54000000,0.73000000,0.98000000,0.98000000
beat214,13,9.03225806452,23.4193548387,44.1935483871,62.9032258065,75.6129032258,0.56000000,0.77000000,0.80000000,0.99000000,1.00000000
beat1132,1,2.23404255319,6.68085106383,11.8510638298,17.4255319149,21.3404255319,0.32000000,0.35000000,0.50000000,0.84000000,0.96000000
beat1132,4,4.97872340426,18.3617021277,33.1914893617,52.0212765957,56.170212766,0.77000000,0.68000000,0.82000000,0.85000000,0.99000000
beat1132,7,10.4255319149,31.7021276596,59.4255319149,86.3617021277,99.7872340426,0.90000000,0.90000000,0.92000000,0.74000000,0.76000000
beat1132,10,14.6382978723,44.2127659574,81.2765957447,118.957446809,142.489361702,0.93000000,0.95000000,0.93000000,0.89000000,0.85000000
beat1132,13,18.1489361702,56.170212766,105.787234043,153.787234043,182.361702128,0.96000000,0.97000000,0.96000000,0.95000000,0.98000000
beat1811,1,3.48648648649,8.59459459459,10.972972973,14.6486486486,22.2972972973,0.08000000,0.38000000,0.49000000,0.21000000,0.22000000
beat1811,4,9.45945945946,24.2702702703,37.2702702703,44.1621621622,60.5405405405,0.36000000,0.43000000,0.68000000,0.76000000,0.43000000
beat1811,7,14.5945945946,32.7297297297,55.8918918919,71.7567567568,96.0,0.18000000,0.13000000,0.51000000,0.81000000,0.42000000
beat1811,10,14.6486486486,44.9189189189,70.6756756757,85.8918918919,108.918918919,0.12000000,0.09000000,0.22000000,0.50000000,0.31000000
beat1811,13,21.8648648649,57.5945945946,79.5675675676,100.459459459,126.945945946,0.11000000,0.07000000,0.27000000,0.75000000,0.34000000
beat511,1,2.45631067961,7.17475728155,13.5048543689,16.0970873786,23.3786407767,0.01000000,0.07000000,0.45000000,0.72000000,0.86000000
beat511,4,8.06796116505,26.145631068,46.1165048544,62.8058252427,84.4854368932,0.02000000,0.01000000,0.05000000,0.09000000,0.23000000
beat511,7,13.3009708738,39.3883495146,73.6893203883,98.4757281553,136.912621359,0.05000000,0.04000000,0.31000000,0.65000000,0.63000000
beat511,10,17.2330097087,53.2038834951,95.9805825243,135.757281553,182.533980583,0.05000000,0.02000000,0.09000000,0.40000000,0.48000000
beat511,13,22.3495145631,69.3203883495,128.737864078,176.300970874,232.126213592,0.03000000,0.02000000,0.05000000,0.33000000,0.43000000
beat1932,1,2.30769230769,8.03846153846,15.0576923077,20.6153846154,28.1730769231,0.03000000,0.39000000,0.76000000,0.73000000,0.30000000
beat1932,4,4.76923076923,17.3846153846,32.6346153846,46.9038461538,60.8846153846,0.23000000,0.38000000,0.50000000,0.22000000,0.38000000
beat1932,7,8.40384615385,29.2884615385,52.9038461538,82.8461538462,98.8846153846,0.65000000,0.63000000,0.36000000,0.09000000,0.24000000
beat1932,10,11.0576923077,35.3269230769,68.4807692308,105.865384615,129.692307692,0.87000000,0.96000000,0.84000000,0.27000000,0.31000000
beat1932,13,13.4038461538,44.5,83.5,124.038461538,165.115384615,0.86000000,0.87000000,0.79000000,0.34000000,0.49000000
beat1135,1,1.11111111111,3.91111111111,6.35555555556,7.55555555556,11.1555555556,0.01000000,0.02000000,0.11000000,0.06000000,0.39000000
beat1135,4,7.55555555556,16.2222222222,20.0888888889,29.5333333333,46.5111111111,0.04000000,0.03000000,0.01000000,0.07000000,0.56000000
beat1135,7,10.9333333333,28.5333333333,37.8888888889,52.4666666667,75.3555555556,0.08000000,0.14000000,0.15000000,0.40000000,0.98000000
beat1135,10,13.8888888889,35.0444444444,47.8222222222,65.4,98.4666666667,0.02000000,0.02000000,0.08000000,0.18000000,0.85000000
beat1135,13,17.6444444444,45.8222222222,56.6222222222,75.4222222222,114.533333333,0.01000000,0.01000000,0.03000000,0.03000000,0.71000000
beat925,1,1.94736842105,6.31578947368,13.5526315789,16.8157894737,18.8157894737,0.01000000,0.01000000,0.08000000,0.05000000,0.04000000
beat925,4,3.47368421053,8.57894736842,16.0526315789,25.5,31.3421052632,0.02000000,0.01000000,0.08000000,0.14000000,0.01000000
beat925,7,5.92105263158,13.1578947368,29.0,42.7631578947,52.1315789474,0.01000000,0.01000000,0.16000000,0.10000000,0.02000000
beat925,10,7.63157894737,20.4210526316,34.3684210526,57.5789473684,68.7631578947,0.01000000,0.01000000,0.32000000,0.30000000,0.06000000
beat925,13,8.60526315789,23.5,41.4736842105,64.7105263158,76.9473684211,0.01000000,0.02000000,0.30000000,0.34000000,0.14000000
beat2524,1,0.354838709677,0.838709677419,1.90322580645,2.41935483871,2.35483870968,0.14000000,0.23000000,0.14000000,0.21000000,0.24000000
beat2524,4,2.12903225806,5.74193548387,9.93548387097,13.1612903226,14.7741935484,0.53000000,0.41000000,0.22000000,0.68000000,0.81000000
beat2524,7,4.35483870968,10.2580645161,18.1935483871,25.2903225806,29.0,0.29000000,0.23000000,0.48000000,0.65000000,0.77000000
beat2524,10,5.90322580645,16.0322580645,30.0322580645,38.064516129,41.9032258065,0.01000000,0.09000000,0.07000000,0.22000000,0.21000000
beat2524,13,7.25806451613,19.1935483871,36.9677419355,47.9032258065,54.2258064516,0.04000000,0.08000000,0.07000000,0.34000000,0.32000000
beat1211,1,2.05555555556,7.83333333333,13.4074074074,18.2777777778,20.1666666667,0.62000000,0.92000000,0.52000000,0.39000000,0.60000000
beat1211,4,7.83333333333,24.3888888889,41.7592592593,53.2407407407,62.6851851852,0.38000000,0.81000000,0.87000000,0.88000000,0.90000000
beat1211,7,11.9074074074,43.1296296296,72.4259259259,97.8518518519,109.722222222,0.53000000,0.85000000,0.98000000,0.98000000,0.97000000
beat1211,10,18.6481481481,65.0925925926,103.518518519,138.777777778,159.981481481,0.33000000,0.59000000,0.90000000,0.99000000,0.97000000
beat1211,13,26.9444444444,88.5925925926,149.777777778,194.166666667,222.814814815,0.28000000,0.74000000,0.85000000,0.97000000,0.92000000
beat1611,1,0.461538461538,1.74358974359,3.15384615385,4.82051282051,8.41025641026,0.01000000,0.02000000,0.08000000,0.29000000,0.49000000
beat1611,4,1.15384615385,3.30769230769,6.15384615385,10.3846153846,14.1538461538,0.02000000,0.02000000,0.07000000,0.41000000,0.29000000
beat1611,7,1.33333333333,4.30769230769,8.12820512821,16.4358974359,22.9487179487,0.02000000,0.22000000,0.13000000,0.21000000,0.34000000
beat1611,10,1.97435897436,6.12820512821,12.1538461538,20.7179487179,26.5128205128,0.01000000,0.10000000,0.02000000,0.04000000,0.13000000
beat1611,13,2.38461538462,7.82051282051,16.6923076923,30.2051282051,34.8205128205,0.01000000,0.09000000,0.01000000,0.06000000,0.05000000
beat411,1,2.65217391304,6.0,9.65217391304,13.5217391304,22.0217391304,0.11000000,0.75000000,0.42000000,0.18000000,0.18000000
beat411,4,5.41304347826,14.2608695652,23.152173913,36.1739130435,51.652173913,0.27000000,0.85000000,0.06000000,0.04000000,0.02000000
beat411,7,11.6956521739,23.4130434783,40.0217391304,64.2608695652,91.8043478261,0.57000000,0.94000000,0.51000000,0.12000000,0.28000000
beat411,10,12.8043478261,29.8695652174,51.347826087,81.0434782609,112.782608696,0.85000000,0.99000000,0.66000000,0.44000000,0.32000000
beat411,13,15.4347826087,36.4782608696,62.3260869565,103.282608696,130.695652174,0.85000000,0.99000000,0.44000000,0.40000000,0.36000000
beat324,1,7.97752808989,21.8988764045,37.6292134831,48.8988764045,57.5280898876,0.23000000,0.24000000,0.13000000,0.40000000,0.40000000
beat324,4,19.9325842697,60.9438202247,96.0449438202,134.337078652,157.876404494,0.46000000,0.38000000,0.39000000,0.65000000,0.65000000
beat324,7,36.3483146067,102.011235955,167.97752809,226.606741573,274.202247191,0.97000000,0.51000000,0.37000000,0.41000000,0.69000000
beat324,10,46.2921348315,135.449438202,211.337078652,294.112359551,359.674157303,0.44000000,0.44000000,0.22000000,0.51000000,0.88000000
beat324,13,64.3483146067,175.808988764,284.921348315,391.460674157,465.359550562,0.46000000,0.27000000,0.14000000,0.47000000,0.85000000
